customer_id,city_tier,recency_days,frequency,monetary
835,Tier2,53,3,5303.87
836,Tier3,59,1,4687.080000000001
837,Tier2,71,3,3879.78
838,Tier2,119,3,7643.71
839,Tier2,116,4,3914.46
840,Tier3,163,1,5405.744000000001
841,Tier3,111,5,6723.496000000001
842,Tier2,30,3,6094.96
843,Tier1,114,8,5778.6875
844,Tier2,70,5,5229.03
845,Tier3,209,8,4779.816000000001
846,Tier2,105,2,3778.96
847,Tier3,210,5,4886.224
848,Tier2,5,2,7287.22
849,Tier2,228,4,2153.99
850,Tier2,74,3,2999.52
851,Tier3,154,3,4204.512000000001
852,Tier3,219,3,4576.704000000001
853,Tier2,146,1,3776.92
854,Tier2,18,4,6611.77
855,Tier2,203,5,4114.98
856,Tier1,23,3,5369.8375
857,Tier3,154,4,1059.344
858,Tier2,266,4,4170.94
859,Tier3,78,3,6021.168000000001
860,Tier3,270,9,4860.56
861,Tier3,297,3,4351.968
862,Tier3,149,5,4717.04
863,Tier2,137,6,4751.63
864,Tier3,152,3,3547.4320000000002
865,Tier1,83,4,6452.849999999999
866,Tier2,219,7,6360.42
867,Tier3,37,6,6989.952000000001
868,Tier2,198,5,6370.59
869,Tier3,182,4,5438.776000000001
870,Tier3,292,4,2311.4320000000002
871,Tier3,205,4,3210.784
872,Tier2,7,7,6501.64
873,Tier2,57,6,4557.13
874,Tier2,262,5,5737.56
875,Tier3,125,3,4686.232
876,Tier2,154,5,5294.45
877,Tier2,157,4,7587.47
878,Tier2,221,3,2301.35
879,Tier1,139,5,9828.9125
880,Tier1,260,6,5347.0875
881,Tier1,66,2,5834.575
882,Tier2,291,4,7241.92
883,Tier3,67,6,3680.8559999999998
884,Tier1,297,1,10386.1375
885,Tier1,72,3,8419.525
886,Tier2,229,4,5643.26
887,Tier3,141,4,5618.184
888,Tier1,50,3,7081.725
889,Tier2,99,5,4914.3
890,Tier1,294,2,2919.25
891,Tier2,251,3,5393.12
892,Tier1,296,2,5939.337500000001
893,Tier2,218,7,6530.48
894,Tier3,260,3,4612.080000000001
895,Tier2,52,1,5003.53
896,Tier1,97,3,6104.0625
897,Tier2,10,3,6519.69
898,Tier2,197,2,3953.02
899,Tier3,107,9,3227.856
900,Tier2,78,1,8242.62
901,Tier3,78,5,5270.424
902,Tier3,117,5,6465.992
903,Tier1,156,5,6874.6375
904,Tier3,267,2,3498.3680000000004
905,Tier2,90,5,4993.75
906,Tier2,62,6,4999.11
907,Tier1,153,2,4604.9625
908,Tier2,218,8,3849.77
909,Tier2,285,3,5194.86
910,Tier2,99,3,8889.22
911,Tier2,212,2,5024.11
912,Tier2,147,4,8078.0
913,Tier2,87,4,2414.28
914,Tier2,56,6,3529.08
915,Tier1,21,3,4915.224999999999
916,Tier2,222,2,5939.46
917,Tier2,232,2,2759.71
918,Tier2,296,4,5633.37
919,Tier1,205,4,7878.737499999999
920,Tier1,86,2,4054.2000000000003
921,Tier1,132,3,5358.625
922,Tier3,84,2,4699.536
923,Tier2,193,1,2451.2
924,Tier1,160,6,6883.2125
925,Tier1,164,7,6264.974999999999
926,Tier1,246,2,7906.15
927,Tier2,86,4,4385.45
928,Tier1,48,4,5502.375
929,Tier2,166,1,4371.49
930,Tier2,225,4,4407.78
931,Tier3,153,3,4533.72
932,Tier2,128,5,6199.18
933,Tier2,5,6,4135.51
934,Tier3,187,3,3697.592
935,Tier2,212,6,4283.72
936,Tier3,101,5,5620.032
937,Tier2,25,4,4306.29
938,Tier2,227,7,6385.15
939,Tier2,52,2,2560.38
940,Tier3,36,8,3888.936
941,Tier2,292,2,7182.77
942,Tier3,134,6,2451.072
943,Tier1,282,2,9297.837500000001
944,Tier2,249,6,5700.82
945,Tier3,56,8,2612.472
946,Tier2,213,3,3825.39
947,Tier3,234,4,3851.168
948,Tier1,190,5,8018.6125
949,Tier3,166,3,80.0
950,Tier2,203,2,5839.79
951,Tier1,283,2,7392.675
952,Tier3,37,3,3885.024
953,Tier2,23,7,5877.97
954,Tier1,125,7,8137.725
955,Tier1,73,5,9963.3875
956,Tier2,297,7,4085.91
957,Tier3,219,4,3826.72
958,Tier1,127,3,6683.95
959,Tier2,284,2,4641.91
960,Tier1,58,5,7564.674999999999
961,Tier3,25,7,3941.232
962,Tier1,101,4,6298.4375
963,Tier1,142,3,4886.3625
964,Tier1,46,3,955.475
965,Tier2,250,3,5544.7
966,Tier3,32,4,3683.4480000000003
967,Tier2,62,6,6042.44
968,Tier1,131,3,7765.625
969,Tier2,267,3,3812.75
970,Tier3,148,4,6581.032000000001
971,Tier1,97,6,9761.6125
972,Tier1,39,6,6689.674999999999
973,Tier1,96,3,8509.8125
974,Tier3,267,5,4575.048000000001
975,Tier2,18,5,3495.1
976,Tier2,206,3,7469.17
977,Tier1,282,2,5721.2
978,Tier2,148,4,5535.58
979,Tier3,249,4,3120.344
980,Tier1,16,3,818.625
981,Tier3,75,4,3819.8480000000004
982,Tier2,188,6,5717.62
983,Tier1,108,6,125.0
984,Tier2,15,3,5164.37
985,Tier3,212,5,1592.1040000000003
986,Tier2,229,3,9618.83
987,Tier3,277,6,6582.624000000001
988,Tier2,58,6,837.98
989,Tier2,177,3,4131.14
990,Tier3,251,5,5452.64
991,Tier3,157,7,5431.968000000001
992,Tier2,110,4,4875.31
993,Tier2,163,2,6547.98
994,Tier1,110,5,6977.9875
995,Tier2,197,3,4169.31
996,Tier2,299,2,3241.59
997,Tier1,280,5,6463.450000000001
998,Tier2,77,2,5519.1
999,Tier2,47,4,7298.44
1000,Tier3,198,9,6260.616000000001
1001,Tier2,133,4,3416.61
1002,Tier2,112,5,5814.0
1003,Tier3,107,5,3460.9680000000003
1004,Tier1,137,3,6675.7625
1005,Tier2,254,3,6424.71
1006,Tier2,274,3,3579.62
1007,Tier1,107,3,893.6750000000001
1008,Tier3,242,6,4793.6720000000005
1009,Tier1,112,3,6507.8625
1010,Tier1,141,2,6334.7375
1011,Tier1,293,2,8334.7875
1012,Tier3,29,6,3367.352
1013,Tier2,122,3,7267.97
1014,Tier2,234,1,6564.19
1015,Tier2,260,1,4363.28
1016,Tier2,13,2,7674.86
1017,Tier2,123,4,6900.98
1018,Tier2,123,4,3099.02
1019,Tier1,95,5,7106.6625
1020,Tier2,176,6,4959.5
1021,Tier1,215,4,5396.2
1022,Tier1,120,6,2276.6749999999997
1023,Tier3,292,5,3496.4160000000006
1024,Tier2,26,3,3898.33
1025,Tier2,59,3,1716.69
1026,Tier2,112,3,3645.44
1027,Tier2,81,1,2508.88
1028,Tier2,65,2,5997.53
1029,Tier3,126,3,1818.1599999999999
1030,Tier2,96,6,6334.07
1031,Tier3,226,2,2524.496
1032,Tier3,134,6,2615.4880000000003
1033,Tier2,252,4,3915.03
1034,Tier3,125,4,3334.888
1035,Tier2,205,4,4503.28
1036,Tier2,165,4,4034.07
1037,Tier1,254,4,4226.7375
1038,Tier2,222,2,3158.38
1039,Tier3,67,5,2481.568
1040,Tier3,221,4,2931.248
1041,Tier3,68,4,3330.8480000000004
1042,Tier1,216,4,4845.5
1043,Tier2,124,4,4991.28
1044,Tier1,73,7,8412.925
1045,Tier2,128,4,5403.52
1046,Tier2,149,2,5962.55
1047,Tier2,133,1,416.41
1048,Tier2,17,3,5261.88
1049,Tier2,278,5,5149.67
1050,Tier2,72,1,6938.96
1051,Tier1,274,6,11219.7875
1052,Tier3,137,4,5095.952
1053,Tier1,66,5,8611.3625
1054,Tier1,165,4,7048.099999999999
1055,Tier3,30,6,6209.952
1056,Tier3,251,4,4137.104
1057,Tier3,193,6,3526.224
1058,Tier1,290,5,6725.5625
1059,Tier1,224,2,4214.575
1060,Tier3,253,7,80.0
1061,Tier3,95,3,2713.0240000000003
1062,Tier2,40,10,7209.14
1063,Tier1,11,5,7160.1125
1064,Tier1,206,4,9066.0875
1065,Tier1,45,4,6260.125
1066,Tier2,36,3,3367.4
1067,Tier1,146,3,6533.5375
1068,Tier3,260,2,3071.192
1069,Tier1,165,2,5137.45
1070,Tier3,34,2,5795.32
1071,Tier1,266,4,9160.287499999999
1072,Tier2,14,3,4138.46
1073,Tier1,207,5,6415.475
1074,Tier3,280,1,4437.240000000001
1075,Tier2,128,4,5965.4
1076,Tier1,122,1,7610.587500000001
1077,Tier3,272,5,4442.856
1078,Tier2,282,3,6806.54
1079,Tier3,80,2,4439.9839999999995
1080,Tier3,18,5,2304.36
1081,Tier3,110,4,5584.536
1082,Tier1,180,2,4707.1375
1083,Tier1,186,2,4317.5
1084,Tier3,40,4,4531.168000000001
1085,Tier2,59,2,5252.88
1086,Tier1,274,6,9145.5125
1087,Tier3,6,4,2213.776
1088,Tier2,260,3,6245.73
1089,Tier3,6,7,1908.4080000000004
1090,Tier3,65,6,4917.0560000000005
1091,Tier3,111,6,1205.2
1092,Tier2,138,3,10596.01
1093,Tier2,27,2,4280.05
1094,Tier2,77,5,5401.51
1095,Tier2,32,2,5117.57
1096,Tier1,29,9,4106.5125
1097,Tier2,69,4,5222.97
1098,Tier2,198,4,4704.65
1099,Tier2,211,9,4188.4
1100,Tier3,44,6,5083.088
1101,Tier2,27,4,2229.61
1102,Tier1,181,1,9048.3875
1103,Tier2,268,2,4677.9
1104,Tier3,132,7,2766.2080000000005
1105,Tier2,267,1,7075.31
1106,Tier2,281,6,6954.2
1107,Tier1,39,7,3609.375
1108,Tier2,105,3,5389.78
1109,Tier3,229,1,3286.9120000000003
1110,Tier3,233,3,5239.504000000001
1111,Tier2,103,4,3422.9
1112,Tier3,86,3,2774.8240000000005
1113,Tier3,200,5,3599.9519999999998
1114,Tier3,72,5,3963.752
1115,Tier2,277,3,6576.53
1116,Tier2,145,2,2318.92
1117,Tier2,189,4,2623.18
1118,Tier1,158,4,6413.4375
1119,Tier2,193,3,6405.57
1120,Tier3,66,2,4599.96
1121,Tier3,23,3,5780.424
1122,Tier3,85,1,4473.776000000001
1123,Tier1,34,2,6265.05
1124,Tier2,131,2,5616.92
1125,Tier1,222,5,7173.737499999999
1126,Tier1,17,2,2118.8999999999996
1127,Tier3,181,6,3529.0480000000007
1128,Tier2,125,4,6700.88
1129,Tier3,183,8,4081.5040000000004
1130,Tier1,115,3,2824.3
1131,Tier2,13,4,6701.91
1132,Tier2,226,2,203.59
1133,Tier1,289,3,3827.9624999999996
1134,Tier2,114,5,4695.7
1135,Tier1,140,6,5758.0625
1136,Tier2,112,4,4351.3
1137,Tier3,208,3,2919.1440000000002
1138,Tier3,19,5,3604.584
1139,Tier3,166,5,1267.152
1140,Tier3,199,5,1855.744
1141,Tier3,265,5,3611.76
1142,Tier2,13,3,8501.9
1143,Tier2,220,6,5102.59
1144,Tier2,265,5,7847.42
1145,Tier3,117,6,4419.2080000000005
1146,Tier1,121,5,7749.2375
1147,Tier1,51,1,4722.9375
1148,Tier3,283,3,4912.84
1149,Tier1,102,5,8599.725
1150,Tier3,97,1,6156.272000000001
1151,Tier3,256,7,3458.7360000000003
1152,Tier2,167,7,1576.19
1153,Tier2,162,5,5999.23
1154,Tier3,71,3,6367.848000000001
1155,Tier1,142,4,4977.2375
1156,Tier3,294,5,3451.2960000000003
1157,Tier3,69,6,3611.96
1158,Tier1,266,3,3857.3125
1159,Tier1,202,4,1934.05
1160,Tier1,175,3,10383.625
1161,Tier1,20,3,6701.887500000001
1162,Tier1,195,4,4649.9375
1163,Tier3,29,3,5467.592000000001
1164,Tier2,254,2,3690.95
1165,Tier3,31,2,4775.696
1166,Tier2,174,6,5269.37
1167,Tier2,121,6,5151.59
1168,Tier2,59,2,3026.96
1169,Tier3,30,7,3964.36
1170,Tier2,276,2,6258.27
1171,Tier2,112,3,6610.7
1172,Tier3,94,1,3316.5280000000002
1173,Tier2,126,5,5328.11
1174,Tier1,247,2,5138.787499999999
1175,Tier2,273,3,3778.32
1176,Tier3,256,8,3334.656
1177,Tier1,79,4,6452.9375
1178,Tier2,116,4,6902.45
1179,Tier2,155,2,5848.41
1180,Tier3,274,8,1774.8720000000003
1181,Tier2,102,8,4752.63
1182,Tier2,259,3,6671.81
1183,Tier2,172,6,3270.41
1184,Tier2,254,5,280.69
1185,Tier3,250,8,4351.240000000001
1186,Tier2,217,4,7030.68
1187,Tier3,280,11,4809.496
1188,Tier3,284,3,6147.008000000001
1189,Tier3,50,6,4447.68
1190,Tier2,22,5,3700.79
1191,Tier3,250,4,3428.8480000000004
1192,Tier1,224,3,5759.9375
1193,Tier3,180,3,4618.712
1194,Tier2,238,4,3037.48
1195,Tier3,153,4,3070.6720000000005
1196,Tier2,102,4,6950.65
1197,Tier3,9,7,1145.5520000000001
1198,Tier3,163,4,1937.768
1199,Tier3,91,2,532.096
1200,Tier3,235,4,840.5360000000001
1201,Tier1,124,4,9589.4875
1202,Tier1,176,2,4222.275000000001
1203,Tier3,68,3,4731.768
1204,Tier2,98,5,6832.63
1205,Tier2,174,1,7274.47
1206,Tier2,239,6,4710.99
1207,Tier1,125,2,7441.425
1208,Tier2,104,1,5067.17
1209,Tier2,139,4,4930.1
1210,Tier1,73,3,4820.575
1211,Tier1,202,4,7383.025
1212,Tier2,210,5,7540.72
1213,Tier2,15,4,5201.05
1214,Tier1,134,2,9622.5125
1215,Tier2,227,4,8231.7
1216,Tier3,114,6,4214.464
1217,Tier2,31,6,6523.5
1218,Tier3,198,4,3663.2160000000003
1219,Tier3,20,3,4778.6
1220,Tier1,77,3,4101.75
1221,Tier1,120,4,7181.3
1222,Tier2,205,5,4973.81
1223,Tier2,137,2,3051.54
1224,Tier2,168,7,6198.14
1225,Tier2,11,5,5529.02
1226,Tier2,65,2,1047.62
1227,Tier1,124,3,6293.0375
1228,Tier3,35,7,5571.568
1229,Tier1,52,3,3800.4624999999996
1230,Tier3,95,3,3812.896
1231,Tier1,10,5,2410.7875000000004
1232,Tier1,289,7,4614.375
1233,Tier1,88,3,7567.887500000001
1234,Tier3,143,3,6057.272000000001
1235,Tier1,279,4,4428.0875
1236,Tier2,137,6,4115.96
1237,Tier3,107,3,3833.568
1238,Tier2,99,7,4956.55
1239,Tier2,22,2,4805.43
1240,Tier3,25,3,4013.896
1241,Tier3,10,5,2782.192
1242,Tier2,28,5,4059.34
1243,Tier2,229,7,6308.02
1244,Tier3,64,8,5294.624
1245,Tier3,288,4,3568.6000000000004
1246,Tier2,224,4,5396.04
1247,Tier3,283,2,4945.776000000001
1248,Tier2,50,3,5827.49
1249,Tier2,297,5,6061.09
1250,Tier1,146,3,2894.925
1251,Tier1,82,3,2742.9624999999996
1252,Tier2,203,9,5633.52
1253,Tier2,119,4,2353.34
1254,Tier1,40,3,11287.125
1255,Tier2,64,6,5745.8
1256,Tier2,249,4,6240.75
1257,Tier3,83,2,3983.9120000000003
1258,Tier3,195,1,2113.552
1259,Tier2,101,2,7473.01
1260,Tier3,154,10,5341.56
1261,Tier2,47,5,4180.3
1262,Tier2,222,6,9356.85
1263,Tier3,211,2,2492.0080000000003
1264,Tier2,150,2,9132.2
1265,Tier2,263,5,6112.75
1266,Tier2,58,5,7490.05
1267,Tier2,123,1,5791.05
1268,Tier2,247,4,3016.41
1269,Tier3,146,2,4239.448
1270,Tier2,294,3,4536.32
1271,Tier3,131,2,4011.8480000000004
1272,Tier3,229,5,4558.8640000000005
1273,Tier2,233,5,3922.38
1274,Tier2,245,7,4707.28
1275,Tier2,261,1,4602.96
1276,Tier2,249,6,4739.64
1277,Tier1,180,3,6689.825
1278,Tier3,14,4,5040.52
1279,Tier3,87,4,4073.0400000000004
1280,Tier2,143,3,3445.18
1281,Tier2,123,5,4947.33
1282,Tier1,131,3,11311.7
1283,Tier2,103,3,2948.74
1284,Tier3,70,2,5315.072
1285,Tier3,263,5,2545.744
1286,Tier2,147,6,5876.97
1287,Tier2,63,2,5763.09
1288,Tier2,248,4,4877.12
1289,Tier2,196,4,3258.16
1290,Tier1,134,5,8489.725
1291,Tier2,162,3,5931.93
1292,Tier2,170,6,6587.89
1293,Tier1,265,6,4540.175
1294,Tier1,137,4,6313.3875
1295,Tier1,16,3,4101.6875
1296,Tier2,136,4,5440.29
1297,Tier2,157,4,4504.86
1298,Tier2,286,3,5506.98
1299,Tier2,59,3,3375.58
1300,Tier3,260,6,2330.0240000000003
1301,Tier1,130,4,5496.587500000001
1302,Tier2,50,4,7673.33
1303,Tier3,178,2,3449.704
1304,Tier2,25,4,6769.91
1305,Tier3,259,5,4684.6
1306,Tier2,169,5,4476.7
1307,Tier1,272,3,7487.5
1308,Tier2,105,5,6482.45
1309,Tier2,153,5,4162.1
1310,Tier1,145,6,4897.525
1311,Tier2,37,5,4754.29
1312,Tier3,240,5,4737.8
1313,Tier1,202,4,3427.6625000000004
1314,Tier2,239,5,6969.52
1315,Tier2,124,3,2489.67
1316,Tier3,162,4,2477.224
1317,Tier3,41,3,4551.400000000001
1318,Tier3,148,2,4858.496
1319,Tier2,49,4,6350.61
1320,Tier1,203,2,6502.3875
1321,Tier2,242,3,5837.65
1322,Tier2,133,4,5661.8
1323,Tier3,185,5,4443.192
1324,Tier3,32,4,4267.9839999999995
1325,Tier2,71,4,7617.8
1326,Tier2,246,4,8409.71
1327,Tier2,248,5,7701.62
1328,Tier1,171,3,6700.1625
1329,Tier2,270,6,6611.97
1330,Tier2,55,7,4326.76
1331,Tier3,113,3,8882.488000000001
1332,Tier2,138,9,4440.04
1333,Tier3,171,4,4013.456
1334,Tier2,84,4,7497.51
1335,Tier1,103,5,4919.7875
1336,Tier1,157,5,5705.4125
1337,Tier1,293,4,6417.975
1338,Tier2,87,2,5250.15
1339,Tier1,106,3,9352.1125
1340,Tier2,235,6,6252.16
1341,Tier3,256,3,3504.4320000000002
1342,Tier2,29,6,5326.66
1343,Tier3,61,3,4206.888
1344,Tier1,104,3,4045.6375000000003
1345,Tier2,123,2,3421.86
1346,Tier2,155,3,6902.81
1347,Tier3,84,3,3324.0879999999997
1348,Tier1,154,3,7091.775
1349,Tier2,130,3,4247.1
1350,Tier2,293,4,2400.35
1351,Tier2,45,8,1733.25
1352,Tier3,194,3,3831.384
1353,Tier1,67,2,6875.425
1354,Tier2,209,5,6767.97
1355,Tier3,208,5,3307.8080000000004
1356,Tier2,183,2,7676.82
1357,Tier2,109,7,3274.39
1358,Tier1,90,1,8370.0125
1359,Tier3,255,6,4707.088
1360,Tier3,8,5,2965.48
1361,Tier2,188,6,4356.96
1362,Tier3,185,4,4687.0
1363,Tier2,20,4,6046.25
1364,Tier1,98,6,9330.4125
1365,Tier1,283,4,9234.4125
1366,Tier2,160,4,7345.01
1367,Tier2,20,1,3947.48
1368,Tier3,45,2,2632.4080000000004
1369,Tier2,141,6,3738.76
1370,Tier3,262,2,3672.464
1371,Tier2,47,5,3577.24
1372,Tier2,70,8,3451.64
1373,Tier2,212,5,3332.42
1374,Tier2,249,3,6699.89
1375,Tier3,247,4,4604.56
1376,Tier1,81,3,6202.875
1377,Tier3,223,9,2091.448
1378,Tier3,227,6,5450.448
1379,Tier2,25,5,2710.44
1380,Tier2,151,3,6241.41
1381,Tier1,81,3,5207.9875
1382,Tier2,39,3,2742.68
1383,Tier1,130,2,5599.8
1384,Tier2,236,3,3076.76
1385,Tier1,91,2,5954.9125
1386,Tier3,192,2,5619.0160000000005
1387,Tier2,49,5,3950.26
1388,Tier1,76,4,4456.2125
1389,Tier2,220,5,5680.53
1390,Tier3,102,4,80.0
1391,Tier2,275,4,6585.37
1392,Tier2,95,4,5744.89
1393,Tier3,146,6,4957.464
1394,Tier3,121,7,2972.28
1395,Tier3,6,3,2349.552
1396,Tier1,47,1,9792.35
1397,Tier3,75,6,4767.272
1398,Tier2,148,8,3774.09
1399,Tier3,250,4,3937.8720000000003
1400,Tier2,288,3,2227.46
1401,Tier3,218,7,6432.768
1402,Tier3,111,3,3196.1200000000003
1403,Tier1,267,5,2968.9125000000004
1404,Tier3,298,5,4832.848000000001
1405,Tier1,180,6,8093.25
1406,Tier1,111,4,8763.300000000001
1407,Tier2,90,4,3936.34
1408,Tier3,231,5,4188.568
1409,Tier2,86,5,3914.43
1410,Tier2,245,4,6126.99
1411,Tier2,6,2,4960.73
1412,Tier3,255,3,6394.6
1413,Tier3,46,4,4135.92
1414,Tier1,85,2,8221.6875
1415,Tier2,266,5,5702.29
1416,Tier1,201,5,2927.25
1417,Tier2,252,6,3928.6
1418,Tier1,40,6,4368.7875
1419,Tier2,107,4,4949.34
1420,Tier3,102,3,4209.776000000001
1421,Tier2,149,5,6730.66
1422,Tier2,286,2,2062.72
1423,Tier2,131,3,7925.5
1424,Tier1,287,3,5911.012500000001
1425,Tier2,71,4,6981.77
1426,Tier2,151,5,3844.93
1427,Tier3,85,5,2886.848
1428,Tier2,257,6,5291.57
1429,Tier2,246,4,1921.94
1430,Tier3,69,5,6367.584
1431,Tier3,75,3,6333.856
1432,Tier3,40,6,2054.416
1433,Tier3,71,7,5079.552
1434,Tier3,87,2,2210.2720000000004
1435,Tier2,174,4,5333.27
1436,Tier3,71,4,4297.6320000000005
1437,Tier2,102,2,8573.72
1438,Tier2,297,3,6123.99
1439,Tier2,254,1,4360.92
1440,Tier1,212,5,4348.5125
1441,Tier1,67,4,6800.862499999999
1442,Tier1,82,4,5590.175
1443,Tier1,34,3,3964.3125
1444,Tier3,255,3,5681.8
1445,Tier3,119,4,4728.152
1446,Tier2,223,4,6641.95
1447,Tier3,158,5,6698.784
1448,Tier1,225,4,4164.575
1449,Tier3,27,5,3423.0480000000007
1450,Tier2,218,5,5255.12
1451,Tier1,152,4,7656.262500000001
1452,Tier1,212,3,8302.275
1453,Tier2,163,5,5764.15
1454,Tier1,171,6,4803.9
1455,Tier2,67,7,5403.8
1456,Tier1,280,2,7849.037499999999
1457,Tier1,27,4,6024.987499999999
1458,Tier2,228,4,5836.26
1459,Tier3,205,3,5524.088
1460,Tier1,287,6,6554.8125
1461,Tier1,219,2,6550.375
1462,Tier2,269,5,4451.75
1463,Tier3,233,3,5620.648000000001
1464,Tier2,231,4,6004.03
1465,Tier3,281,1,4285.224
1466,Tier2,234,4,4455.5
1467,Tier1,219,3,7727.512500000001
1468,Tier2,161,5,6053.93
1469,Tier2,17,3,5384.52
1470,Tier2,201,6,6800.76
1471,Tier2,115,6,5032.68
1472,Tier1,107,4,7511.5
1473,Tier3,107,3,3330.6480000000006
1474,Tier2,174,2,5815.19
1475,Tier2,113,1,2511.07
1476,Tier2,130,7,1789.27
1477,Tier2,239,4,3539.16
1478,Tier1,152,2,5572.212500000001
1479,Tier3,175,3,4798.36
1480,Tier3,5,4,3826.792
1481,Tier1,44,2,7388.200000000001
1482,Tier3,241,4,4113.616000000001
1483,Tier2,11,1,3636.6
1484,Tier2,167,4,7995.49
1485,Tier1,294,4,4790.3375
1486,Tier2,161,7,4470.86
1487,Tier1,118,5,9099.075
1488,Tier2,116,4,4737.4
1489,Tier2,261,2,6997.79
1490,Tier3,77,4,5417.528
1491,Tier1,197,4,3217.8125
1492,Tier3,277,8,4817.144
1493,Tier2,228,3,5449.04
1494,Tier2,98,6,4779.1
1495,Tier3,211,5,1146.296
1496,Tier2,174,2,5845.25
1497,Tier2,160,2,4887.7
1498,Tier2,248,3,4441.79
1499,Tier2,7,8,4870.97
1500,Tier2,224,4,4824.66
1501,Tier2,9,3,4454.09
1502,Tier3,198,4,4213.296
1503,Tier2,58,1,5041.19
1504,Tier1,213,8,5870.15
1505,Tier2,80,5,2709.6
1506,Tier1,222,3,7322.525000000001
1507,Tier2,122,4,3564.79
1508,Tier2,284,2,4578.32
1509,Tier2,84,6,7076.73
1510,Tier3,191,6,4068.632
1511,Tier1,12,5,7960.612499999999
1512,Tier3,95,6,2386.944
1513,Tier2,214,4,3623.81
1514,Tier2,262,4,8611.66
1515,Tier2,45,3,8399.15
1516,Tier3,219,9,229.83200000000002
1517,Tier2,188,3,4565.12
1518,Tier3,245,3,3360.5760000000005
1519,Tier3,110,5,3347.0160000000005
1520,Tier3,26,2,2499.8
1521,Tier1,249,4,6533.137500000001
1522,Tier3,278,2,5776.152
1523,Tier3,83,2,5770.456
1524,Tier2,27,3,4129.66
1525,Tier3,115,5,1699.0400000000002
1526,Tier3,134,4,4445.776000000001
1527,Tier2,264,3,3077.39
1528,Tier1,158,3,7962.1875
1529,Tier2,23,3,7120.79
1530,Tier1,53,1,5602.474999999999
1531,Tier2,78,4,2097.33
1532,Tier2,218,3,3591.38
1533,Tier2,57,5,5308.82
1534,Tier2,194,6,5821.19
1535,Tier3,133,4,4375.384
1536,Tier2,148,5,2301.27
1537,Tier3,252,2,4101.992
1538,Tier1,184,4,8563.625
1539,Tier3,11,3,2533.0400000000004
1540,Tier3,295,2,2583.648
1541,Tier2,210,2,1908.86
1542,Tier2,72,4,779.61
1543,Tier2,147,9,4695.98
1544,Tier3,112,3,3135.5280000000002
1545,Tier3,189,3,3096.728
1546,Tier2,244,3,6337.58
1547,Tier2,155,3,4745.3
1548,Tier1,215,4,12044.575
1549,Tier2,82,5,6972.63
1550,Tier3,232,2,5909.240000000001
1551,Tier1,251,2,8943.025
1552,Tier3,106,3,5924.768
1553,Tier3,218,4,3509.696
1554,Tier3,143,4,2116.608
1555,Tier1,190,7,6707.325
1556,Tier1,172,3,5895.974999999999
1557,Tier1,62,6,9388.2
1558,Tier3,123,2,4600.304
1559,Tier2,92,5,6413.79
1560,Tier1,126,6,5027.6125
1561,Tier3,248,2,2581.2000000000003
1562,Tier2,71,5,3589.79
1563,Tier1,298,3,4351.650000000001
1564,Tier2,134,5,3687.86
1565,Tier1,44,3,6948.175
1566,Tier2,216,5,4225.44
1567,Tier2,60,2,6486.58
1568,Tier3,204,7,5374.168000000001
1569,Tier3,295,3,3783.728
1570,Tier2,111,8,8913.48
1571,Tier3,199,6,3380.888
1572,Tier2,126,3,5139.3
1573,Tier2,99,3,7118.4
1574,Tier3,291,5,3892.984
1575,Tier2,129,5,6225.0
1576,Tier2,130,6,3297.01
1577,Tier2,40,2,3422.99
1578,Tier2,221,2,6960.64
1579,Tier2,7,3,6095.18
1580,Tier3,34,4,1180.248
1581,Tier1,259,4,6434.8375
1582,Tier3,49,7,1564.4560000000001
1583,Tier2,181,4,1449.57
1584,Tier1,226,1,5699.325
1585,Tier2,117,5,4351.71
1586,Tier2,126,5,7553.94
1587,Tier3,279,4,3346.056
1588,Tier2,236,8,4907.71
1589,Tier2,253,7,7184.39
1590,Tier2,107,3,5115.07
1591,Tier1,180,3,6707.325
1592,Tier2,240,6,4828.5
1593,Tier2,286,3,1618.4
1594,Tier2,249,1,8843.44
1595,Tier2,137,2,1420.57
1596,Tier3,163,5,4101.024
1597,Tier2,284,3,6796.33
1598,Tier3,26,4,4974.52
1599,Tier1,106,4,9311.537499999999
1600,Tier1,154,11,8999.824999999999
1601,Tier2,61,4,5698.95
1602,Tier1,162,4,6408.1875
1603,Tier2,199,3,7132.96
1604,Tier2,171,2,1432.42
1605,Tier2,198,4,3194.88
1606,Tier3,264,2,4527.744000000001
1607,Tier3,204,1,3716.488
1608,Tier3,9,5,3645.1440000000002
1609,Tier1,95,5,4331.125
1610,Tier2,28,3,2600.34
1611,Tier2,240,5,4698.88
1612,Tier1,239,3,4558.325
1613,Tier2,230,3,5300.83
1614,Tier2,32,5,5523.49
1615,Tier1,156,3,4445.05
1616,Tier3,250,3,5955.512000000001
1617,Tier3,9,6,1787.96
1618,Tier1,17,2,7765.8375
1619,Tier2,59,6,2254.03
1620,Tier3,290,3,1919.7759999999998
1621,Tier2,106,6,5217.44
1622,Tier2,218,3,7759.75
1623,Tier2,117,2,2921.33
1624,Tier1,94,6,5440.1875
1625,Tier1,275,5,5748.8375
1626,Tier3,251,4,4936.360000000001
1627,Tier1,34,6,3623.35
1628,Tier2,32,3,2431.35
1629,Tier1,72,5,7829.1875
1630,Tier3,147,4,3267.4080000000004
1631,Tier1,38,7,8695.6875
