customer_id,city_tier,recency_days,frequency,monetary,segment,segment_label
546,Tier2,85,7,4144.0,0,Champions
547,Tier2,16,3,2113.0,3,New/Low-Value Active
548,Tier1,59,11,10722.0,1,At-Risk High-Value
549,Tier3,48,3,650.0,3,New/Low-Value Active
550,Tier2,5,6,7346.0,1,At-Risk High-Value
551,Tier2,169,3,220.0,2,Dormant/Churned
552,Tier2,11,4,1083.0,3,New/Low-Value Active
553,Tier3,124,3,387.0,2,Dormant/Churned
554,Tier1,63,5,883.0,0,Champions
555,Tier3,48,2,1200.0,3,New/Low-Value Active
556,Tier2,3,4,702.0,3,New/Low-Value Active
557,Tier3,20,2,576.0,3,New/Low-Value Active
558,Tier3,53,2,874.0,3,New/Low-Value Active
559,Tier3,118,2,1591.0,2,Dormant/Churned
560,Tier3,58,2,2296.0,3,New/Low-Value Active
561,Tier3,32,3,1567.0,3,New/Low-Value Active
562,Tier2,22,8,5802.0,1,At-Risk High-Value
563,Tier3,38,3,901.0,3,New/Low-Value Active
564,Tier3,86,2,437.0,3,New/Low-Value Active
565,Tier3,9,3,1495.0,3,New/Low-Value Active
566,Tier3,8,1,244.0,3,New/Low-Value Active
567,Tier2,46,3,1124.0,3,New/Low-Value Active
568,Tier3,37,3,526.0,3,New/Low-Value Active
569,Tier2,38,5,3941.0,0,Champions
570,Tier2,39,7,1020.0,0,Champions
571,Tier3,39,2,1234.0,3,New/Low-Value Active
572,Tier3,40,1,441.0,3,New/Low-Value Active
573,Tier3,35,2,489.0,3,New/Low-Value Active
574,Tier3,28,3,1247.0,3,New/Low-Value Active
575,Tier2,101,4,2411.0,2,Dormant/Churned
576,Tier3,74,6,2129.0,0,Champions
577,Tier2,13,7,1474.0,0,Champions
578,Tier3,30,1,426.0,3,New/Low-Value Active
579,Tier1,28,8,1137.0,0,Champions
580,Tier3,4,5,1309.0,0,Champions
581,Tier3,27,1,736.0,3,New/Low-Value Active
582,Tier1,36,6,4545.0,0,Champions
583,Tier3,43,1,263.0,3,New/Low-Value Active
584,Tier2,64,5,3756.0,0,Champions
585,Tier3,0,4,671.0,3,New/Low-Value Active
586,Tier3,12,2,293.0,3,New/Low-Value Active
587,Tier3,45,4,3287.0,0,Champions
588,Tier2,95,4,1787.0,2,Dormant/Churned
589,Tier2,14,3,1286.0,3,New/Low-Value Active
590,Tier3,19,4,836.0,3,New/Low-Value Active
591,Tier2,35,3,1654.0,3,New/Low-Value Active
592,Tier2,28,3,1963.0,3,New/Low-Value Active
593,Tier3,37,5,858.0,0,Champions
594,Tier3,6,3,1679.0,3,New/Low-Value Active
595,Tier2,86,5,5946.0,1,At-Risk High-Value
596,Tier3,68,5,2987.0,0,Champions
597,Tier2,66,4,534.0,3,New/Low-Value Active
598,Tier3,37,2,370.0,3,New/Low-Value Active
599,Tier2,10,6,3437.0,0,Champions
600,Tier2,64,2,865.0,3,New/Low-Value Active
601,Tier3,82,1,164.0,3,New/Low-Value Active
602,Tier3,61,2,768.0,3,New/Low-Value Active
603,Tier2,39,5,2447.0,0,Champions
604,Tier2,94,1,192.0,2,Dormant/Churned
605,Tier2,41,5,3180.0,0,Champions
606,Tier2,132,4,3433.0,2,Dormant/Churned
607,Tier1,17,3,1409.0,3,New/Low-Value Active
608,Tier1,27,2,1869.0,3,New/Low-Value Active
609,Tier3,0,3,796.0,3,New/Low-Value Active
610,Tier1,16,6,10036.0,1,At-Risk High-Value
611,Tier2,10,5,1214.0,0,Champions
612,Tier3,13,3,1374.0,3,New/Low-Value Active
613,Tier2,32,3,2566.0,3,New/Low-Value Active
614,Tier3,14,2,1211.0,3,New/Low-Value Active
615,Tier3,36,4,2855.0,0,Champions
616,Tier2,26,5,117.0,0,Champions
617,Tier2,32,4,1940.0,0,Champions
618,Tier3,136,2,1857.0,2,Dormant/Churned
619,Tier3,101,4,1242.0,2,Dormant/Churned
620,Tier3,12,7,2883.0,0,Champions
621,Tier3,22,4,1382.0,3,New/Low-Value Active
622,Tier2,18,3,959.0,3,New/Low-Value Active
623,Tier2,58,5,2189.0,0,Champions
624,Tier3,12,3,3184.0,3,New/Low-Value Active
625,Tier1,28,6,746.0,0,Champions
626,Tier2,92,4,1821.0,2,Dormant/Churned
627,Tier1,5,8,3781.0,0,Champions
628,Tier2,94,5,847.0,2,Dormant/Churned
629,Tier3,61,3,1463.0,3,New/Low-Value Active
630,Tier1,22,6,3220.0,0,Champions
631,Tier2,59,3,1029.0,3,New/Low-Value Active
632,Tier2,20,7,4676.0,0,Champions
633,Tier1,119,5,4201.0,2,Dormant/Churned
634,Tier3,8,5,1803.0,0,Champions
635,Tier2,10,6,1983.0,0,Champions
636,Tier3,85,5,2038.0,2,Dormant/Churned
637,Tier3,68,4,4089.0,0,Champions
638,Tier2,58,3,4116.0,0,Champions
639,Tier1,18,2,2385.0,3,New/Low-Value Active
640,Tier3,24,3,542.0,3,New/Low-Value Active
641,Tier2,14,6,2630.0,0,Champions
642,Tier1,145,5,4414.0,2,Dormant/Churned
643,Tier1,16,9,7756.0,1,At-Risk High-Value
644,Tier1,73,4,5465.0,0,Champions
645,Tier3,2,3,1225.0,3,New/Low-Value Active
646,Tier3,159,2,946.0,2,Dormant/Churned
647,Tier3,84,1,459.0,3,New/Low-Value Active
648,Tier2,29,5,1927.0,0,Champions
649,Tier3,88,3,896.0,2,Dormant/Churned
650,Tier2,23,5,3641.0,0,Champions
651,Tier3,64,3,1118.0,3,New/Low-Value Active
652,Tier2,76,1,127.0,3,New/Low-Value Active
653,Tier2,136,6,3624.0,2,Dormant/Churned
654,Tier2,12,4,1152.0,3,New/Low-Value Active
655,Tier2,5,4,516.0,3,New/Low-Value Active
656,Tier2,70,5,1454.0,0,Champions
657,Tier2,37,4,1863.0,0,Champions
658,Tier1,113,7,9756.0,1,At-Risk High-Value
659,Tier2,17,4,240.0,3,New/Low-Value Active
660,Tier2,14,10,543.0,0,Champions
661,Tier1,4,5,2071.0,0,Champions
662,Tier2,59,7,4730.0,0,Champions
663,Tier1,24,6,4749.0,0,Champions
664,Tier3,0,4,818.0,3,New/Low-Value Active
665,Tier3,34,0,0.0,3,New/Low-Value Active
666,Tier1,0,8,1813.0,0,Champions
667,Tier2,45,6,1121.0,0,Champions
668,Tier2,3,2,1338.0,3,New/Low-Value Active
669,Tier1,0,4,2797.0,0,Champions
670,Tier1,126,3,1776.0,2,Dormant/Churned
671,Tier3,58,1,511.0,3,New/Low-Value Active
672,Tier2,96,5,3585.0,2,Dormant/Churned
673,Tier3,51,1,364.0,3,New/Low-Value Active
674,Tier3,22,2,327.0,3,New/Low-Value Active
675,Tier3,9,2,563.0,3,New/Low-Value Active
676,Tier2,54,4,432.0,3,New/Low-Value Active
677,Tier2,14,5,257.0,0,Champions
678,Tier2,19,5,1586.0,0,Champions
679,Tier3,4,4,2358.0,0,Champions
680,Tier2,35,3,2086.0,3,New/Low-Value Active
681,Tier2,52,5,4305.0,0,Champions
682,Tier3,35,3,761.0,3,New/Low-Value Active
683,Tier2,5,2,540.0,3,New/Low-Value Active
684,Tier1,60,3,2169.0,3,New/Low-Value Active
685,Tier1,34,3,1288.0,3,New/Low-Value Active
686,Tier2,32,7,7746.0,1,At-Risk High-Value
687,Tier3,21,3,293.0,3,New/Low-Value Active
688,Tier3,25,1,1119.0,3,New/Low-Value Active
689,Tier3,6,6,5951.0,1,At-Risk High-Value
690,Tier3,101,3,1014.0,2,Dormant/Churned
691,Tier2,13,6,1605.0,0,Champions
692,Tier2,35,4,325.0,3,New/Low-Value Active
693,Tier3,31,4,3185.0,0,Champions
694,Tier1,14,1,910.0,3,New/Low-Value Active
695,Tier3,52,4,994.0,3,New/Low-Value Active
696,Tier3,12,3,220.0,3,New/Low-Value Active
697,Tier3,9,3,1216.0,3,New/Low-Value Active
698,Tier3,157,3,1450.0,2,Dormant/Churned
699,Tier2,94,4,701.0,2,Dormant/Churned
700,Tier1,8,7,155.0,0,Champions
701,Tier3,27,2,1199.0,3,New/Low-Value Active
702,Tier2,13,3,1664.0,3,New/Low-Value Active
703,Tier3,13,3,1236.0,3,New/Low-Value Active
704,Tier2,20,4,3403.0,0,Champions
705,Tier3,21,4,2280.0,0,Champions
706,Tier3,12,6,4369.0,0,Champions
707,Tier2,0,4,1641.0,0,Champions
708,Tier2,37,1,995.0,3,New/Low-Value Active
709,Tier1,147,5,2795.0,2,Dormant/Churned
710,Tier3,11,3,404.0,3,New/Low-Value Active
711,Tier3,76,1,233.0,3,New/Low-Value Active
712,Tier3,55,5,3113.0,0,Champions
713,Tier3,23,5,3757.0,0,Champions
714,Tier3,6,2,74.0,3,New/Low-Value Active
715,Tier2,21,4,2955.0,0,Champions
716,Tier1,173,6,4133.0,2,Dormant/Churned
717,Tier3,4,0,0.0,3,New/Low-Value Active
718,Tier2,20,2,711.0,3,New/Low-Value Active
719,Tier1,214,4,3094.0,2,Dormant/Churned
720,Tier3,7,1,276.0,3,New/Low-Value Active
721,Tier2,12,3,978.0,3,New/Low-Value Active
722,Tier2,17,6,1998.0,0,Champions
723,Tier3,61,0,0.0,3,New/Low-Value Active
724,Tier2,115,2,806.0,2,Dormant/Churned
725,Tier2,18,2,974.0,3,New/Low-Value Active
726,Tier1,33,5,987.0,0,Champions
727,Tier2,59,16,11545.0,1,At-Risk High-Value
728,Tier2,87,4,909.0,2,Dormant/Churned
729,Tier3,22,3,367.0,3,New/Low-Value Active
730,Tier3,8,4,2080.0,0,Champions
731,Tier2,34,4,1158.0,3,New/Low-Value Active
732,Tier3,15,3,2130.0,3,New/Low-Value Active
733,Tier3,181,2,1328.0,2,Dormant/Churned
734,Tier3,26,5,4343.0,0,Champions
735,Tier2,58,8,6919.0,1,At-Risk High-Value
736,Tier2,79,4,2176.0,2,Dormant/Churned
737,Tier2,41,4,746.0,3,New/Low-Value Active
738,Tier2,36,3,805.0,3,New/Low-Value Active
739,Tier2,71,3,507.0,3,New/Low-Value Active
740,Tier1,82,7,7301.0,1,At-Risk High-Value
741,Tier2,9,5,3684.0,0,Champions
742,Tier2,3,0,0.0,3,New/Low-Value Active
743,Tier2,103,5,1092.0,2,Dormant/Churned
744,Tier2,33,4,2012.0,0,Champions
745,Tier2,1,1,301.0,3,New/Low-Value Active
746,Tier2,5,5,6612.0,1,At-Risk High-Value
747,Tier3,22,3,643.0,3,New/Low-Value Active
748,Tier3,66,4,1386.0,3,New/Low-Value Active
749,Tier2,32,5,3645.0,0,Champions
750,Tier2,17,2,646.0,3,New/Low-Value Active
751,Tier2,110,6,8559.0,1,At-Risk High-Value
752,Tier2,1,5,1651.0,0,Champions
753,Tier2,24,4,848.0,3,New/Low-Value Active
754,Tier3,5,4,1183.0,3,New/Low-Value Active
755,Tier1,109,10,2027.0,0,Champions
756,Tier2,0,4,1220.0,3,New/Low-Value Active
757,Tier2,3,2,1886.0,3,New/Low-Value Active
758,Tier2,21,4,3288.0,0,Champions
759,Tier2,68,2,138.0,3,New/Low-Value Active
760,Tier1,35,8,2015.0,0,Champions
761,Tier3,114,4,3204.0,2,Dormant/Churned
762,Tier3,46,4,2845.0,0,Champions
763,Tier3,3,2,56.0,3,New/Low-Value Active
764,Tier3,11,5,2209.0,0,Champions
765,Tier3,68,7,1681.0,0,Champions
766,Tier1,44,3,5570.0,0,Champions
767,Tier3,10,2,717.0,3,New/Low-Value Active
768,Tier3,15,5,1923.0,0,Champions
769,Tier2,15,5,1289.0,0,Champions
770,Tier2,22,4,3614.0,0,Champions
771,Tier3,28,2,191.0,3,New/Low-Value Active
772,Tier1,0,5,6023.0,1,At-Risk High-Value
773,Tier1,3,7,575.0,0,Champions
774,Tier1,30,6,1907.0,0,Champions
775,Tier3,102,2,1206.0,2,Dormant/Churned
776,Tier2,8,6,1173.0,0,Champions
777,Tier3,10,5,1418.0,0,Champions
778,Tier1,104,5,3154.0,2,Dormant/Churned
779,Tier3,182,2,944.0,2,Dormant/Churned
780,Tier2,4,1,679.0,3,New/Low-Value Active
781,Tier1,20,5,9803.0,1,At-Risk High-Value
782,Tier2,17,5,2235.0,0,Champions
783,Tier1,16,9,4317.0,0,Champions
784,Tier1,50,2,151.0,3,New/Low-Value Active
785,Tier2,175,2,2055.0,2,Dormant/Churned
786,Tier1,17,12,6601.0,1,At-Risk High-Value
787,Tier2,5,1,387.0,3,New/Low-Value Active
788,Tier3,23,3,481.0,3,New/Low-Value Active
789,Tier3,216,5,2098.0,2,Dormant/Churned
790,Tier2,90,3,1611.0,2,Dormant/Churned
791,Tier2,55,4,900.0,3,New/Low-Value Active
792,Tier1,9,2,1516.0,3,New/Low-Value Active
793,Tier2,23,5,1101.0,0,Champions
794,Tier3,17,5,1262.0,0,Champions
795,Tier3,29,0,0.0,3,New/Low-Value Active
796,Tier1,59,6,1970.0,0,Champions
797,Tier2,20,8,6260.0,1,At-Risk High-Value
798,Tier3,130,2,426.0,2,Dormant/Churned
799,Tier3,3,3,1065.0,3,New/Low-Value Active
800,Tier2,40,6,597.0,0,Champions
801,Tier2,31,4,4782.0,0,Champions
802,Tier2,119,1,312.0,2,Dormant/Churned
803,Tier3,62,2,827.0,3,New/Low-Value Active
804,Tier3,4,2,533.0,3,New/Low-Value Active
805,Tier1,14,4,2261.0,0,Champions
806,Tier2,14,4,3884.0,0,Champions
807,Tier3,20,3,563.0,3,New/Low-Value Active
808,Tier3,35,7,1493.0,0,Champions
809,Tier1,14,6,4983.0,0,Champions
810,Tier2,26,2,1900.0,3,New/Low-Value Active
811,Tier1,83,5,6683.0,1,At-Risk High-Value
812,Tier3,62,1,807.0,3,New/Low-Value Active
813,Tier3,12,1,814.0,3,New/Low-Value Active
814,Tier3,41,5,3661.0,0,Champions
815,Tier1,87,6,2424.0,0,Champions
816,Tier3,42,4,8224.0,1,At-Risk High-Value
817,Tier1,188,3,2517.0,2,Dormant/Churned
818,Tier1,7,7,3956.0,0,Champions
819,Tier2,17,6,3492.0,0,Champions
820,Tier1,61,5,7779.0,1,At-Risk High-Value
821,Tier3,5,2,545.0,3,New/Low-Value Active
822,Tier3,13,1,575.0,3,New/Low-Value Active
823,Tier1,31,6,2736.0,0,Champions
824,Tier3,11,5,4579.0,0,Champions
825,Tier1,51,2,823.0,3,New/Low-Value Active
826,Tier2,32,1,440.0,3,New/Low-Value Active
827,Tier2,48,5,1264.0,0,Champions
828,Tier3,26,3,705.0,3,New/Low-Value Active
829,Tier2,6,4,2463.0,0,Champions
830,Tier3,41,4,218.0,3,New/Low-Value Active
831,Tier1,11,3,305.0,3,New/Low-Value Active
832,Tier1,34,2,806.0,3,New/Low-Value Active
833,Tier2,23,3,222.0,3,New/Low-Value Active
834,Tier3,12,3,2226.0,3,New/Low-Value Active
835,Tier2,21,3,194.0,3,New/Low-Value Active
836,Tier2,162,1,190.0,2,Dormant/Churned
837,Tier3,56,2,488.0,3,New/Low-Value Active
838,Tier3,7,3,183.0,3,New/Low-Value Active
839,Tier3,2,4,882.0,3,New/Low-Value Active
840,Tier3,121,5,809.0,2,Dormant/Churned
841,Tier3,32,2,557.0,3,New/Low-Value Active
842,Tier2,68,5,553.0,0,Champions
843,Tier3,66,3,1745.0,3,New/Low-Value Active
844,Tier2,22,6,2826.0,0,Champions
845,Tier2,0,2,280.0,3,New/Low-Value Active
846,Tier3,7,2,340.0,3,New/Low-Value Active
847,Tier3,31,2,401.0,3,New/Low-Value Active
848,Tier2,6,4,2172.0,0,Champions
849,Tier3,22,4,452.0,3,New/Low-Value Active
850,Tier2,4,1,454.0,3,New/Low-Value Active
851,Tier2,20,2,834.0,3,New/Low-Value Active
852,Tier2,95,4,3069.0,2,Dormant/Churned
853,Tier3,20,2,1204.0,3,New/Low-Value Active
854,Tier2,55,0,0.0,3,New/Low-Value Active
855,Tier2,33,3,2317.0,3,New/Low-Value Active
856,Tier3,47,2,639.0,3,New/Low-Value Active
857,Tier3,167,4,3145.0,2,Dormant/Churned
858,Tier2,116,4,2946.0,2,Dormant/Churned
859,Tier2,0,4,2829.0,0,Champions
860,Tier3,99,2,652.0,2,Dormant/Churned
861,Tier3,99,2,1125.0,2,Dormant/Churned
862,Tier2,56,2,361.0,3,New/Low-Value Active
863,Tier3,31,3,311.0,3,New/Low-Value Active
864,Tier1,9,7,611.0,0,Champions
865,Tier2,68,5,1811.0,0,Champions
866,Tier2,38,6,1224.0,0,Champions
867,Tier2,2,1,1008.0,3,New/Low-Value Active
868,Tier2,25,6,1375.0,0,Champions
869,Tier1,119,8,6483.0,1,At-Risk High-Value
870,Tier1,62,6,2605.0,0,Champions
871,Tier3,12,7,959.0,0,Champions
872,Tier1,38,13,1429.0,0,Champions
873,Tier3,45,2,1511.0,3,New/Low-Value Active
874,Tier1,38,2,131.0,3,New/Low-Value Active
875,Tier2,43,7,4629.0,0,Champions
876,Tier2,35,5,3533.0,0,Champions
877,Tier2,23,7,1319.0,0,Champions
878,Tier2,37,5,2530.0,0,Champions
879,Tier3,72,1,850.0,3,New/Low-Value Active
880,Tier1,27,5,724.0,0,Champions
881,Tier3,183,4,1908.0,2,Dormant/Churned
882,Tier2,27,3,710.0,3,New/Low-Value Active
883,Tier3,30,9,2124.0,0,Champions
884,Tier2,102,2,683.0,2,Dormant/Churned
885,Tier2,29,1,456.0,3,New/Low-Value Active
886,Tier2,11,2,746.0,3,New/Low-Value Active
887,Tier2,45,1,115.0,3,New/Low-Value Active
888,Tier2,13,6,2461.0,0,Champions
889,Tier1,54,8,6130.0,1,At-Risk High-Value
890,Tier2,24,1,467.0,3,New/Low-Value Active
891,Tier2,227,4,536.0,2,Dormant/Churned
892,Tier1,24,5,5183.0,0,Champions
893,Tier3,211,2,125.0,2,Dormant/Churned
894,Tier3,17,2,341.0,3,New/Low-Value Active
895,Tier3,6,6,1649.0,0,Champions
896,Tier2,11,5,1648.0,0,Champions
897,Tier3,82,3,825.0,2,Dormant/Churned
898,Tier3,18,2,1170.0,3,New/Low-Value Active
899,Tier2,64,7,5160.0,1,At-Risk High-Value
900,Tier2,3,7,2455.0,0,Champions
901,Tier1,72,8,5341.0,1,At-Risk High-Value
902,Tier2,19,3,1122.0,3,New/Low-Value Active
903,Tier3,9,4,2364.0,0,Champions
904,Tier3,59,4,3409.0,0,Champions
905,Tier3,0,4,1491.0,3,New/Low-Value Active
906,Tier3,101,5,2753.0,2,Dormant/Churned
907,Tier2,29,0,0.0,3,New/Low-Value Active
908,Tier3,61,5,3170.0,0,Champions
909,Tier2,16,9,2233.0,0,Champions
910,Tier1,32,5,1070.0,0,Champions
911,Tier1,22,6,1106.0,0,Champions
912,Tier2,14,5,4563.0,0,Champions
913,Tier2,37,4,2619.0,0,Champions
914,Tier2,7,6,1680.0,0,Champions
915,Tier3,11,4,1907.0,0,Champions
916,Tier3,11,4,3412.0,0,Champions
917,Tier3,60,2,1079.0,3,New/Low-Value Active
918,Tier2,15,6,586.0,0,Champions
919,Tier3,46,4,1711.0,0,Champions
920,Tier3,74,3,839.0,3,New/Low-Value Active
921,Tier1,58,4,1569.0,3,New/Low-Value Active
922,Tier3,5,2,1022.0,3,New/Low-Value Active
923,Tier2,39,4,799.0,3,New/Low-Value Active
924,Tier3,110,3,1898.0,2,Dormant/Churned
925,Tier1,78,6,6691.0,1,At-Risk High-Value
926,Tier3,11,5,2581.0,0,Champions
927,Tier3,11,5,1650.0,0,Champions
928,Tier1,7,9,14362.0,1,At-Risk High-Value
929,Tier2,54,4,3259.0,0,Champions
930,Tier1,2,5,4334.0,0,Champions
931,Tier1,63,6,220.0,0,Champions
932,Tier3,35,1,280.0,3,New/Low-Value Active
933,Tier2,14,6,2768.0,0,Champions
934,Tier3,29,1,200.0,3,New/Low-Value Active
935,Tier3,27,3,1489.0,3,New/Low-Value Active
936,Tier3,99,2,676.0,2,Dormant/Churned
937,Tier3,38,6,1024.0,0,Champions
938,Tier2,42,4,2061.0,0,Champions
939,Tier2,159,2,6518.0,2,Dormant/Churned
940,Tier3,55,5,2343.0,0,Champions
941,Tier2,1,4,1771.0,0,Champions
942,Tier3,2,1,97.0,3,New/Low-Value Active
943,Tier3,36,4,264.0,3,New/Low-Value Active
944,Tier3,52,2,2066.0,3,New/Low-Value Active
945,Tier3,19,3,1304.0,3,New/Low-Value Active
946,Tier3,138,1,259.0,2,Dormant/Churned
947,Tier2,177,7,998.0,2,Dormant/Churned
948,Tier2,33,5,2445.0,0,Champions
949,Tier1,60,11,19772.0,1,At-Risk High-Value
950,Tier3,21,3,1053.0,3,New/Low-Value Active
951,Tier1,58,11,701.0,0,Champions
952,Tier2,59,4,2328.0,0,Champions
953,Tier2,213,12,6285.0,1,At-Risk High-Value
954,Tier3,24,6,500.0,0,Champions
955,Tier3,41,2,1216.0,3,New/Low-Value Active
956,Tier2,23,7,6395.0,1,At-Risk High-Value
957,Tier2,182,1,933.0,2,Dormant/Churned
958,Tier2,65,1,1034.0,3,New/Low-Value Active
959,Tier3,51,1,237.0,3,New/Low-Value Active
960,Tier3,26,6,5672.0,1,At-Risk High-Value
961,Tier3,9,2,282.0,3,New/Low-Value Active
962,Tier3,29,9,5032.0,1,At-Risk High-Value
963,Tier2,35,3,2788.0,3,New/Low-Value Active
964,Tier3,41,5,667.0,0,Champions
965,Tier2,92,5,6190.0,1,At-Risk High-Value
966,Tier1,0,7,3950.0,0,Champions
967,Tier3,23,6,6409.0,1,At-Risk High-Value
968,Tier2,5,4,2204.0,0,Champions
969,Tier2,59,5,776.0,0,Champions
970,Tier2,66,8,4610.0,1,At-Risk High-Value
971,Tier1,76,3,673.0,3,New/Low-Value Active
972,Tier2,48,1,463.0,3,New/Low-Value Active
973,Tier1,61,7,5218.0,1,At-Risk High-Value
974,Tier1,7,6,2437.0,0,Champions
975,Tier3,110,5,1315.0,2,Dormant/Churned
976,Tier2,111,4,4653.0,2,Dormant/Churned
977,Tier3,109,1,255.0,2,Dormant/Churned
978,Tier3,22,2,163.0,3,New/Low-Value Active
979,Tier3,22,3,1800.0,3,New/Low-Value Active
980,Tier1,134,4,1668.0,2,Dormant/Churned
981,Tier2,44,6,1779.0,0,Champions
982,Tier2,0,6,5572.0,0,Champions
983,Tier3,30,3,511.0,3,New/Low-Value Active
984,Tier2,28,4,9000.0,1,At-Risk High-Value
985,Tier2,13,1,662.0,3,New/Low-Value Active
986,Tier2,69,3,1690.0,3,New/Low-Value Active
987,Tier2,27,2,1039.0,3,New/Low-Value Active
988,Tier3,85,5,3541.0,0,Champions
989,Tier2,137,1,432.0,2,Dormant/Churned
990,Tier2,1,4,1978.0,0,Champions
991,Tier3,55,5,2955.0,0,Champions
992,Tier1,11,2,1415.0,3,New/Low-Value Active
993,Tier2,16,4,2217.0,0,Champions
994,Tier2,4,6,3409.0,0,Champions
995,Tier2,23,8,3173.0,0,Champions
996,Tier3,1,2,513.0,3,New/Low-Value Active
997,Tier3,4,3,694.0,3,New/Low-Value Active
998,Tier1,21,13,4449.0,1,At-Risk High-Value
999,Tier3,165,5,861.0,2,Dormant/Churned
1000,Tier3,2,4,883.0,3,New/Low-Value Active
1001,Tier2,42,1,250.0,3,New/Low-Value Active
1002,Tier2,17,1,167.0,3,New/Low-Value Active
1003,Tier3,31,5,1442.0,0,Champions
1004,Tier3,95,1,112.0,2,Dormant/Churned
1005,Tier2,0,3,2380.0,3,New/Low-Value Active
1006,Tier2,3,5,2619.0,0,Champions
1007,Tier2,5,4,1114.0,3,New/Low-Value Active
1008,Tier3,97,2,739.0,2,Dormant/Churned
1009,Tier2,87,4,550.0,2,Dormant/Churned
1010,Tier2,22,4,1060.0,3,New/Low-Value Active
1011,Tier3,143,1,344.0,2,Dormant/Churned
1012,Tier1,36,3,837.0,3,New/Low-Value Active
1013,Tier2,28,3,2000.0,3,New/Low-Value Active
1014,Tier1,10,8,10026.0,1,At-Risk High-Value
1015,Tier3,2,0,0.0,3,New/Low-Value Active
1016,Tier3,67,3,722.0,3,New/Low-Value Active
1017,Tier2,145,2,1228.0,2,Dormant/Churned
1018,Tier3,142,1,872.0,2,Dormant/Churned
1019,Tier2,46,6,4881.0,0,Champions
1020,Tier2,0,3,950.0,3,New/Low-Value Active
1021,Tier2,36,7,5495.0,1,At-Risk High-Value
1022,Tier2,104,2,960.0,2,Dormant/Churned
1023,Tier1,16,7,2587.0,0,Champions
1024,Tier2,5,5,652.0,0,Champions
1025,Tier3,73,4,1743.0,0,Champions
1026,Tier3,8,3,977.0,3,New/Low-Value Active
1027,Tier1,32,13,9258.0,1,At-Risk High-Value
1028,Tier3,0,1,76.0,3,New/Low-Value Active
1029,Tier3,89,4,739.0,2,Dormant/Churned
1030,Tier3,75,3,3236.0,2,Dormant/Churned
1031,Tier3,112,4,539.0,2,Dormant/Churned
1032,Tier2,22,8,4641.0,0,Champions
1033,Tier3,33,6,3662.0,0,Champions
1034,Tier3,3,4,402.0,3,New/Low-Value Active
1035,Tier3,4,2,589.0,3,New/Low-Value Active
1036,Tier3,15,4,1706.0,0,Champions
1037,Tier3,2,4,838.0,3,New/Low-Value Active
1038,Tier1,16,7,2797.0,0,Champions
1039,Tier2,7,5,822.0,0,Champions
1040,Tier3,11,4,1704.0,0,Champions
1041,Tier2,34,2,262.0,3,New/Low-Value Active
1042,Tier2,11,5,2154.0,0,Champions
1043,Tier1,34,3,2758.0,3,New/Low-Value Active
1044,Tier3,6,11,5881.0,1,At-Risk High-Value
1045,Tier3,10,4,1631.0,0,Champions
1046,Tier2,1,2,806.0,3,New/Low-Value Active
1047,Tier2,10,3,668.0,3,New/Low-Value Active
1048,Tier1,14,4,1647.0,0,Champions
1049,Tier1,17,7,4103.0,0,Champions
1050,Tier2,21,6,1865.0,0,Champions
1051,Tier3,1,1,226.0,3,New/Low-Value Active
1052,Tier3,34,1,185.0,3,New/Low-Value Active
1053,Tier2,27,5,1797.0,0,Champions
1054,Tier3,152,5,1411.0,2,Dormant/Churned
1055,Tier1,12,9,4063.0,0,Champions
1056,Tier2,98,1,528.0,2,Dormant/Churned
1057,Tier1,45,5,710.0,0,Champions
1058,Tier2,14,9,8529.0,1,At-Risk High-Value
1059,Tier2,81,4,3195.0,2,Dormant/Churned
1060,Tier3,25,2,413.0,3,New/Low-Value Active
1061,Tier1,19,8,3769.0,0,Champions
1062,Tier3,7,2,920.0,3,New/Low-Value Active
1063,Tier2,1,6,4128.0,0,Champions
1064,Tier2,8,3,631.0,3,New/Low-Value Active
1065,Tier2,58,3,2164.0,3,New/Low-Value Active
1066,Tier1,17,2,1869.0,3,New/Low-Value Active
1067,Tier1,4,2,2489.0,3,New/Low-Value Active
1068,Tier2,71,3,1483.0,3,New/Low-Value Active
1069,Tier3,12,3,2211.0,3,New/Low-Value Active
1070,Tier2,2,7,539.0,0,Champions
1071,Tier2,59,5,1667.0,0,Champions
1072,Tier1,20,3,1655.0,3,New/Low-Value Active
1073,Tier3,1,3,892.0,3,New/Low-Value Active
1074,Tier3,72,1,186.0,3,New/Low-Value Active
1075,Tier2,171,6,1321.0,2,Dormant/Churned
1076,Tier3,0,6,1702.0,0,Champions
1077,Tier2,81,1,538.0,3,New/Low-Value Active
1078,Tier1,143,8,929.0,2,Dormant/Churned
1079,Tier3,84,3,1053.0,2,Dormant/Churned
1080,Tier3,1,5,3437.0,0,Champions
1081,Tier3,54,3,1712.0,3,New/Low-Value Active
1082,Tier3,44,3,1365.0,3,New/Low-Value Active
1083,Tier3,8,5,1478.0,0,Champions
1084,Tier3,15,2,1457.0,3,New/Low-Value Active
1085,Tier2,42,4,4219.0,0,Champions
1086,Tier1,7,2,551.0,3,New/Low-Value Active
1087,Tier2,43,6,9145.0,1,At-Risk High-Value
1088,Tier2,40,5,3115.0,0,Champions
1089,Tier3,10,4,883.0,3,New/Low-Value Active
1090,Tier3,209,2,2468.0,2,Dormant/Churned
1091,Tier2,2,3,2087.0,3,New/Low-Value Active
